evening,hashtag_num,emoji_num,mention_num,share,photo,video,link,face_present,recovered,special_day,nwords,Negativ_GI,Hostile_GI,Power_GI,Weak_GI,Submit_GI,Passive_GI,Pain_GI,Vice_GI,Ovrst_GI,Doctrin_GI,Legal_GI,Role_GI,Male_GI,Nonadlt_GI,Hu_GI,Region_GI,Comform_GI,Com_GI,Natrpro_GI,Stay_GI,Exert_GI,Travel_GI,Quan_GI,Numb_GI,Card_GI,Space_GI,Dim_GI,Our_GI,Sv_GI,Ipadj_GI,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,well_being_component,certainty_component,events_num,shares_label3
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,1.2572845693342725,-0.11644450194791639,-0.3757943241266445,0.11206812530523996,0.04900252779223629,-0.20743386130904087,-0.1496470645695155,-0.15357632144753486,0.7687041993838939,1.1682297698283608,5.698988075899671,0.22224429208494415,0.7013231795343619,-0.539261963441554,0.8486345091172065,-0.5470059537087968,-0.2869202309054046,-0.4136828125189519,-0.12312742527987765,-0.4006934265294593,-0.31789063072165147,-0.10762207547111698,-0.5263707860944152,-0.33812166258170584,-0.4380265838899743,-0.21828711775639348,-0.8548385786567616,3.0011219195700223,-0.312271291352735,0.08102387284703622,-0.2261208107903552,-0.30485275693874136,1.0602698278041374,-0.08184690512348824,1.817416476187189,-0.24361967638050444,0.17511065336362175,-0.7131704672437142,-0.6660267932433426,-0.01826036957424078,0.35313048117623436,-0.5263138304312223,-0.39089086520953686,-0.1432518162841634,0.0
-0.5270462766947299,1.11683852091111,-0.12162147717639113,-0.14145415072611986,-1.2459691105281239,1.650514855509101,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,3.0181628283750843,0.4728221946016806,-0.29609677943467255,-0.2729902679653862,0.7673170023490437,-0.20501032485003767,0.6184315514751215,1.4369800210178267,0.7046462326497983,-0.4298089244809978,0.4547395409218871,-0.21570046476126095,0.08231263978937745,-0.2869202309054046,-0.12614888713148162,-0.09232200380153756,0.4946041467012038,0.43579128790516797,1.0749138622327516,0.7524405344440801,0.10515183476262666,-0.4380265838899743,0.20710125951108138,-0.2518686787780144,-0.3809126690385125,-0.312271291352735,-0.0916058860726749,-0.2261208107903552,-0.30485275693874136,-0.1067738316268887,-0.08184690512348824,1.3296781159250706,0.10038523519123044,-0.15669049006244296,-0.6088208549681939,0.9149455649023127,0.4634402181696226,-0.6792109460241356,1.547098385380281,-0.23427939689135158,-0.1432518162841634,1.0
-0.5270462766947299,0.575990991002051,1.931231359357372,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,2.963575727915629,1.2572845693342725,-0.11644450194791639,2.661030078950834,0.6799257109625658,0.8260052502762171,-0.019219596516033336,-0.1496470645695155,0.6944304683499232,-0.13412689205139894,0.48800907022977236,1.7472411437870035,-0.48101636825659067,-0.5222641666993669,0.24684380144718032,0.35520718406243795,1.2366303482238665,-0.2869202309054046,1.6328821858271603,1.3452643318543278,-0.4006934265294593,0.0985272329945365,0.4579385903872549,0.6872462318283921,-0.33812166258170584,-0.4380265838899743,-0.4250019516895842,-0.13955075625158098,-0.3809126690385125,-0.312271291352735,0.08102387284703622,-0.2261208107903552,-0.30485275693874136,-0.2846090559211402,-0.08184690512348824,1.3813015275399199,1.4857927334873184,-0.15959230815435324,-0.7564392955493143,1.1899487902538668,0.6505045027579784,0.3383214419449067,0.07515457673952439,0.04219215459881396,-0.1432518162841634,1.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,2.661030078950834,0.3458918370464918,-0.7280001946917448,-0.7720766556880637,-0.609452793275046,-0.24044530967068914,-0.5855424377690452,0.4813727707214933,-0.22863232226933045,-0.48101636825659067,0.43273083523915296,0.43857691483467653,-0.6316474660470985,1.7720558797608765,-0.2869202309054046,1.2834686495241654,1.108338082110347,-0.4006934265294593,0.3016578982219451,0.2648203142404937,-0.5263707860944152,-0.33812166258170584,-0.4380265838899743,-0.3241654473319302,0.03490968823748749,1.0213943555064895,-0.312271291352735,-0.10667497927747624,1.0689468016642953,-0.30485275693874136,2.388747749532766,-0.08184690512348824,-0.2641034379426224,0.4137670398778209,-0.4555487385065619,-0.07000668242089575,1.1500297470395366,-0.7677496492232585,-0.7131042052221692,0.2621965814084761,0.39734409289620215,-0.1432518162841634,0.0
-0.5270462766947299,0.0351434610929919,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,0.446101999221314,-0.7280001946917448,-0.7720766556880637,0.27880827354245613,-0.6623803953260098,-0.5855424377690452,0.07369282592881347,-0.22863232226933045,-0.48101636825659067,-0.061432568767183386,0.37190608222493354,0.5122067874889552,0.6316907633026486,-0.2869202309054046,0.3770354822965914,1.478754491593801,-0.4006934265294593,0.2310238259951416,0.20086556045163123,-0.5263707860944152,-0.33812166258170584,0.4040522394977713,-0.8384316195559656,1.2178704521764323,-0.3809126690385125,-0.312271291352735,-0.5935950534576236,0.980646737178751,-0.30485275693874136,0.6017883901705205,-0.08184690512348824,-1.4377354247475898,-0.5333242541886023,-0.3893727637421606,1.1008941153406895,0.46714202776601865,-0.6588450580113147,0.9106805365707132,0.8975459918485503,1.0740145326615271,-0.1432518162841634,0.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,-0.18856236121922668,-0.7280001946917448,-0.0041624553325927014,0.1331334585843856,0.721566685623442,1.2562329887589518,0.79274794364994,-0.22863232226933045,-0.48101636825659067,-0.15868392667563042,1.064393796931464,1.3815360201763558,0.7207478485879577,-0.2869202309054046,-0.4136828125189519,0.7036900871987671,-0.4006934265294593,1.531004684178223,0.8651422698052824,1.9494079304681118,-0.33812166258170584,1.044032145272458,0.8483614253388705,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,0.47680030961243647,-0.2261208107903552,-0.30485275693874136,0.41472796361600434,-0.08184690512348824,-0.7425606672770746,0.036971080365072996,0.21621641141729325,-0.31365340489697574,-0.48085443966270447,-0.02879131012536271,0.9804684104931746,0.050801543984354144,-0.5308366276862097,-0.1432518162841634,1.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,1.2572845693342725,-0.11644450194791639,-0.3757943241266445,0.14547151269684735,0.026802450006979485,0.3249436305340376,0.2094393140386131,0.3261532339235984,0.07223450027666789,-0.4759608354870852,-0.22863232226933045,0.20215113036090013,-0.3624486765790433,-0.539261963441554,0.08734663617556364,1.040626359000497,3.0198681732263646,1.574408900160128,1.164539192514733,-0.4006934265294593,-0.3297882839706855,-0.6731827413294889,0.35783589839220137,-0.33812166258170584,-0.4380265838899743,-0.23600553209352426,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,-1.0183551181679649,-0.2261208107903552,-0.30485275693874136,0.02279183178749459,-0.08184690512348824,-0.1167664702211617,0.840976254170947,0.21267853804624517,-0.5523277285854031,1.845302568799317,0.32387356437341946,-0.0350734986045692,0.2739623516916374,-0.8044225452702908,-0.1432518162841634,1.0
1.8973665961010278,2.7393811106382873,-0.12162147717639113,2.478577154316083,-1.2459691105281239,1.650514855509101,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,2.661030078950834,1.849044269668825,0.19356117383576774,0.5673085774900837,0.7728604560552913,0.1422400005748341,0.21755731217048851,-0.06565894107140487,-0.22863232226933045,0.07505020038555299,-0.6645417650986377,0.3930960367753168,1.1240358068221934,-0.1449698641855133,2.404651725946035,-0.4136828125189519,-0.20193199185237523,0.22913800580141427,0.2534734148424205,-0.22599523809263677,-0.5263707860944152,0.2855538394957852,-0.007195557970662617,-0.8384316195559656,-0.4306562653699685,0.2876290519655001,-0.312271291352735,0.5028786019574436,-0.2261208107903552,-0.30485275693874136,0.03988207009397031,-0.08184690512348824,-0.9561344569716356,-0.2271878050257963,0.2913433458765143,0.40476774762291273,-0.027557328013170075,1.4833420306378686,0.2811021226579213,0.641222446419442,-0.6852660350050077,-0.1432518162841634,0.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,1.1141697470534622,-0.10882615021232245,-0.172143686660352,-0.10055322374418552,0.4188282616657493,0.49362285121220306,0.42848975901489567,-0.22863232226933045,-0.10740914245015035,-0.593275932329003,0.7135940993498663,-0.23844756639408013,0.13472042130873552,-0.2869202309054046,0.6735548428524201,-0.2396104252448507,-0.4006934265294593,-0.07064252414016493,0.2281795698822912,0.4407302750628218,1.3380062492515514,-0.4380265838899743,-0.508979852974943,-0.5698410869171974,-0.3809126690385125,-0.312271291352735,-0.142287484702886,-0.2261208107903552,-0.30485275693874136,0.11465186268480167,-0.08184690512348824,-0.6768110207477113,0.28144678423860525,0.09246323565904328,0.008072355469671803,-0.1315956365791446,-0.7677496492232585,-0.06402237863730947,0.5811950548597288,-0.7663406672258237,-0.1432518162841634,0.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,1.2572845693342725,-0.11644450194791639,-0.3757943241266445,0.14547151269684735,0.7816050947057038,0.8734537736450888,0.9724978685808858,-0.6623803953260098,-0.5855424377690452,-0.07948934200676488,-0.22863232226933045,0.885318628978391,-0.3624486765790433,-0.539261963441554,0.8063407383982257,0.6407782209848227,-0.2869202309054046,-0.4136828125189519,0.5061833277776387,1.1468923786264011,0.47925213696362273,-0.12378095163849917,0.35783589839220137,1.1943381425229862,0.6205867940831914,0.3664205553689171,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,-0.4843710368178216,-0.2261208107903552,-0.30485275693874136,0.02279183178749459,-0.08184690512348824,1.3037704568899136,-0.4415041861847172,-0.21174300267114507,0.5976205423534104,-0.5276173710660018,0.05285566591111239,0.437521257560743,-0.6477111236216482,-0.8044225452702908,-0.1432518162841634,1.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,0.41269861182970663,-0.4208130718492407,0.12084683309736755,-0.0035072593220212595,0.5445501985252564,0.4852572288169994,1.3865331571413966,-0.22863232226933045,-0.48101636825659067,-0.0425854063818256,-0.539261963441554,-0.6316474660470985,0.017759029192958957,-0.2869202309054046,0.3954242798504411,-0.06796422867912957,-0.4006934265294593,0.2534734148424205,0.6683797683810677,-0.5263707860944152,-0.33812166258170584,-0.4380265838899743,-0.3480848041795599,-0.8548385786567616,0.9561707729695125,-0.312271291352735,-1.0183551181679649,-0.2261208107903552,-0.30485275693874136,1.83435709227392,-0.08184690512348824,-0.3848203821868182,0.8829837729639048,0.2321184833837993,-0.9333943214355165,-0.6879676401959327,0.11613027256034296,-0.2068278466658868,0.8404323335483036,-0.6163365568477961,-0.1432518162841634,0.0
1.8973665961010278,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,-1.0236470460094118,-0.7280001946917448,-0.7720766556880637,-0.9351485177747966,-0.6623803953260098,-0.5855424377690452,-0.8724323289674054,-0.22863232226933045,-0.48101636825659067,-0.8718605513375751,-0.539261963441554,-0.6316474660470985,-0.9586143310778731,-0.2869202309054046,-0.4136828125189519,-1.1397063340650966,-0.4006934265294593,-0.7343084944378394,-0.6731827413294889,-0.5263707860944152,-0.33812166258170584,-0.4380265838899743,-0.8384316195559656,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,-1.0183551181679649,-0.2261208107903552,-0.30485275693874136,-0.9570484977837792,-0.08184690512348824,-0.08306706780230057,-0.7986888982054459,-1.2204693471080035,-0.10380394078934035,-1.1538591490811432,-0.7677496492232585,-0.9351606068198317,-0.6477111236216482,-0.9401584457225263,6.670976626505701,0.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,0.17887490008845477,0.7396716144446638,-0.2388029054412089,0.5485764493907341,-0.18184321444078352,-0.5855424377690452,-0.10151553608900483,-0.22863232226933045,-0.48101636825659067,0.6139240833748096,0.5743878701508196,0.7663966216080781,-0.18113184049184036,-0.2869202309054046,-0.4136828125189519,-0.49963813223736625,-0.4006934265294593,0.8388256573788704,0.9292391452692311,-0.5263707860944152,-0.33812166258170584,0.5911808669172702,0.33295243939878155,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,-0.4992039279664367,-0.2261208107903552,-0.30485275693874136,-0.004425955145040702,-0.08184690512348824,2.334178728695723,-0.012667345260401187,0.6760958979974028,0.21403348850719378,-0.6814060524041623,0.6718936348343661,-0.03263094691046466,-0.6477111236216482,-0.5442620694035061,-0.1432518162841634,0.0
-0.5270462766947299,0.0351434610929919,-0.12162147717639113,-0.14145415072611986,-1.2459691105281239,1.650514855509101,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,-0.42238607296047853,-0.7280001946917448,-0.7720766556880637,-0.9351485177747966,1.259768328214895,-0.5855424377690452,-0.10151553608900483,-0.22863232226933045,-0.48101636825659067,1.1091856282789379,-0.539261963441554,-0.6316474660470985,0.5963506500941924,-0.2869202309054046,1.519184130363487,0.14043006959036416,-0.4006934265294593,-0.7343084944378394,-0.6731827413294889,-0.5263707860944152,-0.33812166258170584,-0.4380265838899743,-0.8384316195559656,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,0.01994726223509154,-0.2261208107903552,6.805212942487008,-0.004425955145040702,-0.08184690512348824,-0.08306706780230057,0.1374552978710761,0.17188630035985036,-1.3034858125016466,0.16964142793659462,-0.03434165994774747,-0.7921729126135219,0.5417371025875758,-0.4122966106304992,-0.1432518162841634,0.0
1.8973665961010278,0.575990991002051,-0.12162147717639113,-0.14145415072611986,-1.2459691105281239,-0.6058715537531776,2.8253907018367834,-0.32004735230004683,1.2572845693342725,-0.11644450194791639,-0.3757943241266445,-0.9234368838345896,12.481046087535933,5.627208347274195,7.967201285218388,5.104065775296705,-0.5855424377690452,3.7530684283029987,-0.22863232226933045,15.459558599484861,-0.8718605513375751,-0.539261963441554,-0.6316474660470985,-0.9586143310778731,-0.2869202309054046,-0.4136828125189519,2.700702876901286,-0.4006934265294593,8.704496416462419,-0.6731827413294889,9.789373866249445,-0.33812166258170584,11.91246282579696,-0.8384316195559656,-0.8548385786567616,-0.3809126690385125,-0.312271291352735,-1.0183551181679649,-0.2261208107903552,-0.30485275693874136,-0.9570484977837792,-0.08184690512348824,1.6540005873377637,1.3545443340660526,-1.2204693471080035,-0.5176941865300859,0.3753086979092162,10.801646202769913,1.4944862931337852,-0.6477111236216482,-0.9401584457225263,-0.1432518162841634,0.0
-0.5270462766947299,-0.5057040688160671,-0.12162147717639113,-0.14145415072611986,0.802588115187008,-0.6058715537531776,-0.35393335135912396,-0.32004735230004683,-0.7953648874649726,-0.11644450194791639,-0.3757943241266445,0.7133290983541732,0.03406016774446747,0.7046814219186114,-0.16475286174654008,0.0029787782073804874,-0.14280796023827672,-0.33872070312851266,-0.22863232226933045,-0.021192090340971775,0.8425063348690228,1.0027147292248095,1.3041058860908386,0.38702844109026063,-0.2869202309054046,-0.4136828125189519,-0.03189598474787082,-0.4006934265294593,-0.7343084944378394,0.06639659094684355,-0.5263707860944152,-0.33812166258170584,1.6995581216327649,-0.02747342489498671,0.8989921397405564,1.830417638897837,2.2131297864996444,0.41929433162088264,0.79499019133735,-0.30485275693874136,-0.29754058364926783,-0.08184690512348824,1.3943738281519933,-0.09437889284730062,-0.6116320144525034,-0.11062019961019834,-0.35168907532810406,0.03723502922201508,0.27431382981905666,-0.3156669630236908,0.7053469492451836,-0.1432518162841634,0.0
