filename,nwords,Positiv_GI,Negativ_GI,Pstv_GI,Affil_GI,Ngtv_GI,Hostile_GI,Strong_GI,Power_GI,Weak_GI,Submit_GI,Active_GI,Passive_GI,Pleasur_GI,Pain_GI,Feel_GI,Arousal_GI,Emot_GI,Virtue_GI,Vice_GI,Ovrst_GI,Undrst_GI,Academ_GI,Doctrin_GI,Econ_2_GI,Exch_GI,Econ_GI,Exprsv_GI,Legal_GI,Milit_GI,Polit_2_GI,Polit_GI,Relig_GI,Role_GI,Coll_GI,Work_GI,Ritual_GI,Socrel_GI,Race_GI,Kin_2_GI,Male_GI,Female_GI,Nonadlt_GI,Hu_GI,Ani_GI,Place_GI,Social_GI,Region_GI,Route_GI,Aquatic_GI,Land_GI,Sky_GI,Object_GI,Tool_GI,Food_GI,Vehicle_GI,Bldgpt_GI,Comnobj_GI,Natobj_GI,Bodypt_GI,Comform_GI,Com_GI,Say_GI,Need_GI,Goal_GI,Try_GI,Means_GI,Persist_GI,Complet_GI,Fail_GI,Natrpro_GI,Begin_GI,Vary_GI,Increas_GI,Decreas_GI,Finish_GI,Stay_GI,Rise_GI,Exert_GI,Fetch_GI,Travel_GI,Fall_GI,Think_GI,Know_GI,Causal_GI,Ought_GI,Perceiv_GI,Compare_GI,Eval_2_GI,Eval_GI,Solve_GI,Abs_2_GI,Abs_GI,Quality_GI,Quan_GI,Numb_GI,Ord_GI,Card_GI,Freq_GI,Dist_GI,Time_2_GI,Time_GI,Space_GI,Pos_GI,Dim_GI,Rel_GI,Color_GI,Self_GI,Our_GI,You_GI,Name_GI,Yes_GI,No_GI,Negate_GI,Intrj_GI,Iav_GI,Dav_GI,Sv_GI,Ipadj_GI,Indadj_GI,negative_adjectives_component,social_order_component,action_component,positive_adjectives_component,joy_component,affect_friends_and_family_component,fear_and_digust_component,politeness_component,polarity_nouns_component,polarity_verbs_component,virtue_adverbs_component,positive_nouns_component,respect_component,trust_verbs_component,failure_component,well_being_component,economy_component,certainty_component,positive_verbs_component,objects_component
1334.txt, 69, 0.18840579710144928,0.057971014492753624,0.15942028985507245,0.08695652173913043,0.057971014492753624,0.0,0.13043478260869565,0.057971014492753624,0.07246376811594203,0.057971014492753624,0.11594202898550725,0.07246376811594203,0.028985507246376812,0.0,0.0,0.0,0.028985507246376812,0.11594202898550725,0.028985507246376812,0.08695652173913043,0.043478260869565216,0.0,0.0,0.057971014492753624,0.028985507246376812,0.07246376811594203,0.0,0.014492753623188406,0.0,0.057971014492753624,0.07246376811594203,0.0,0.0,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.043478260869565216,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.0,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.057971014492753624,0.014492753623188406,0.10144927536231885,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812,0.0,0.028985507246376812,0.014492753623188406,0.0,0.028985507246376812,0.0,0.0,0.028985507246376812,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406,0.014492753623188406,0.17391304347826086,0.08695652173913043,0.10144927536231885,0.0,0.014492753623188406,-1.2792899288740247,0.4428039496735149,0.37463656633221853,0.7288390746934226,0.7953153846153845,0.2064474429917908,0.05913186813186813,0.8433175230566535,1.760481117647059,0.014565800000000004,0.252,0.4511014492753622,0.34970051687442993,0.37320635451505013,0.18648681318681318,0.2159749670619236,0.0352,0.21310408432147565,0.01779710144927537,0.008724637681159421
38.txt, 9, 0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,-0.692658,0.26055555555555554,0.2225,0.13783055555555557,0.05177777777777778,0.2092311111111111,0.06988888888888889,0.0,0.93849,0.29024399999999995,1.5556666666666668,0.0,0.0,0.05433333333333333,0.0,0.0,0.0,0.14699999999999996,0.0,0.0
878.txt, 35, 0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.0,0.14285714285714285,0.11428571428571428,0.08571428571428572,0.02857142857142857,0.17142857142857143,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.14285714285714285,0.11428571428571428,0.0,0.0,0.02857142857142857,0.0,0.17142857142857143,0.0,0.05714285714285714,0.02857142857142857,0.0,0.14285714285714285,0.0,0.05714285714285714,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.02857142857142857,0.0,0.22857142857142856,0.14285714285714285,0.05714285714285714,0.0,0.0,-1.0880739714285714,0.9984874039938556,0.7865726574500768,0.4801684101382489,0.0302258064516129,0.0,0.15761290322580643,0.45327619047619044,-0.7843292666666668,0.3641693333333334,0.14425,0.004114285714285711,0.0,0.48014677419354834,0.0,0.0,2.6677096774193547,0.29569047619047617,0.0,0.0
893.txt, 44, 0.09090909090909091,0.045454545454545456,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.18181818181818182,0.13636363636363635,0.0,0.0,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.06818181818181818,0.0,0.0,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.0,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.022727272727272728,0.0,0.09090909090909091,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635,0.11363636363636363,0.045454545454545456,0.0,0.045454545454545456,-0.2831240181818182,0.06140909090909091,0.6545551948051949,0.2900522727272727,0.07470454545454545,0.12538954545454545,0.18396496924128503,0.21752511961722487,-0.2102131543859649,1.2415019999999999,0.0,0.8891363636363636,0.03975000000000001,0.7076655844155845,0.06430844155844156,0.0,0.013,0.05047727272727272,0.0,0.0950311004784689
139.txt, 12, 0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1494272,0.0,0.0,0.7341416666666667,0.0,0.2957802380952381,0.05241666666666667,1.0576904761904762,0.90917,0.0,0.0,0.0,0.0,0.16675,0.0,0.0,2.6523333333333334,0.11024999999999999,0.0,0.0
677.txt, 58, 0.034482758620689655,0.06896551724137931,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.05172413793103448,0.1206896551724138,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.05172413793103448,0.08620689655172414,0.0,0.017241379310344827,0.0,0.017241379310344827,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.034482758620689655,0.0,0.017241379310344827,0.05172413793103448,0.0,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.0,0.0,0.05172413793103448,0.0,0.10344827586206896,0.05172413793103448,0.017241379310344827,0.0,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.08620689655172414,0.15517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.034482758620689655,0.017241379310344827,0.0,0.017241379310344827,0.0,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655,0.017241379310344827,0.0,0.0,0.0,0.0,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.0,0.05172413793103448,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.08620689655172414,0.034482758620689655,0.13793103448275862,0.0,0.0,0.7177905403028645,0.2678277139208174,0.2956415070242656,-0.1220429018427295,2.9392865608465604,0.6824800255427841,0.7826041666666667,0.1266961206896552,-0.4690407339181287,0.165211,0.14425,-0.8866896551724138,0.2871447956577267,0.12141187739463602,0.0,0.3110883620689655,0.2591851851851852,0.09998275862068964,0.019844827586206905,0.02075862068965517
1485.txt, 3, 0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.7004448,0.0,0.445,0.8372,0.31399999999999995,0.6933266666666665,0.0,0.0,0.40102440000000006,0.0,0.0,1.0926666666666667,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0
111.txt, 12, 0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.35960040000000004,0.05441666666666667,0.5953333333333333,-0.26143333333333335,0.07808333333333332,0.9920200000000001,0.22383333333333333,0.23616666666666664,0.7044589333333333,-2.238959,0.053,0.0,0.0,0.16549999999999998,0.4725833333333333,0.0,0.0,0.11024999999999999,0.0,0.0
105.txt, 52, 0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.1346153846153846,0.15384615384615385,0.0,0.038461538461538464,0.0,0.019230769230769232,0.038461538461538464,0.0,0.0,0.057692307692307696,0.038461538461538464,0.0,0.0,0.019230769230769232,0.0,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.0,0.019230769230769232,0.0,0.0,0.0,0.057692307692307696,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.019230769230769232,0.0,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.057692307692307696,0.019230769230769232,0.0,0.019230769230769232,0.0,0.0,0.0,0.09615384615384616,0.0,0.0,0.019230769230769232,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.09615384615384616,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.0,0.0,1.2262807538461538,0.37661538461538463,0.48696153846153845,-0.4215773076923077,0.0,0.3692346153846154,0.4925769230769231,0.16879807692307694,-1.6989128333333334,0.196648,0.01223076923076923,-0.8806153846153846,0.1621442307692308,0.42928846153846156,0.024923076923076926,0.029884615384615384,0.011,0.20684615384615382,0.0,0.03253846153846154
1491.txt, 22, 0.13636363636363635,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.0,0.0,0.0,-0.5616310181818182,0.02322727272727273,1.1661818181818182,0.08464090909090904,0.1491818181818182,0.5812436363636364,0.1712878787878788,0.0,1.7646392727272726,-0.051967,0.0,0.8891363636363636,0.0,0.11181818181818182,0.0,0.11309090909090909,0.052,0.02568181818181818,-0.872,0.2798181818181818
663.txt, 8, 0.25,0.25,0.25,0.125,0.25,0.375,0.375,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.3592056,0.066375,0.58975,0.018589999999999995,0.05825,0.060875,0.606125,0.14375,-2.470478,0.0,0.0,0.0,0.0,0.061125,0.099125,0.0,0.0,0.070625,0.0,0.10575
2371.txt, 14, 0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.14285714285714285,0.0,0.0,-1.4490372,0.10135714285714287,0.14833333333333332,1.0818571428571429,2.34584,0.16237857142857143,0.0,0.08214285714285713,0.23610600000000004,0.22662100000000002,0.0,0.0,0.0,0.0,0.3276428571428571,0.0,0.04085714285714285,0.16207142857142853,0.0,0.10342857142857143
1678.txt, 40, 0.0,0.1,0.0,0.025,0.1,0.05,0.15,0.05,0.0,0.0,0.15,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.0,0.0,0.0,0.025,0.0,0.05,0.0,0.0,0.0,0.075,0.1,0.025,0.025,0.05,0.025,0.0,0.05,0.0,0.0,0.025,0.0,0.0,0.075,0.0,0.075,0.025,0.05,0.0,0.0,0.0,0.0,0.075,0.025,0.0,0.0,0.0,0.05,0.0,0.0,0.075,0.1,0.025,0.0,0.025,0.025,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.0,0.025,0.0,0.1,0.025,0.0,0.025,0.0,0.0,0.0,0.025,0.05,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.025,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.15,0.075,0.025,0.0,0.0,0.262145,0.05347500000000001,0.52815,-0.46642500000000003,1.8438649999999999,0.20341776470588235,0.1920426470588235,0.5267441176470589,-0.972107330882353,-0.12119342857142856,0.0,-0.87445,0.1494308823529412,0.04965,0.13596785714285714,0.0,0.0286,0.07930000000000001,0.0,0.2674735294117647
2365.txt, 27, 0.1111111111111111,0.0,0.1111111111111111,0.14814814814814814,0.0,0.0,0.2222222222222222,0.18518518518518517,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.14814814814814814,0.2962962962962963,0.0,0.07407407407407407,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.14814814814814814,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.1111111111111111,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.0,0.0,-0.8369404,0.051814814814814814,0.24855555555555553,-0.08361388888888888,0.0,0.1284208754208754,0.04659259259259259,1.163026936026936,0.6894603896103895,1.8990359999999997,0.0,0.8831851851851852,0.03203703703703704,0.14711111111111108,0.108,0.0,0.4511851851851852,0.10122222222222221,0.9411851851851852,0.044592592592592586
1644.txt, 8, 0.125,0.125,0.125,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.06284839999999997,0.066375,0.0,-0.16180000000000005,0.117125,0.49359249999999993,0.32475,0.0,0.4236485333333333,0.49245,0.0,0.0,0.0,0.18525,0.0,0.0,0.0715,0.0,0.0,0.0
1122.txt, 49, 0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.22448979591836735,0.1836734693877551,0.02040816326530612,0.0,0.14285714285714285,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.061224489795918366,0.0,0.02040816326530612,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.04081632653061224,0.10204081632653061,0.0,0.061224489795918366,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.14285714285714285,0.0,0.08163265306122448,0.04081632653061224,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.061224489795918366,0.061224489795918366,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.12244897959183673,0.10204081632653061,0.02040816326530612,0.0,0.0,0.08844123265306124,0.6050000000000001,0.9290285714285715,-0.3651613265306123,0.028632653061224488,0.17735278911564625,0.060204081632653055,0.37476870748299324,0.3913217301587301,-0.09824599999999999,0.0,0.0,0.03569387755102041,0.04053061224489796,0.06480000000000001,0.11557142857142856,0.5993537414965986,0.17827891156462583,0.0,0.1224829931972789
