url,created_time,message,cleaned_message,emojis,mentions,names,message_tags,attachments,urls,original_date,total_engagement,engagement_rate,reactions,shares,comments,date,day_week,Mon,Tue,Wed,Thur,Fri,Sat,event,season,winter,spring,summer,hour,time_day,morning,afternoon,evening,emoji_num,mention_num,name_num,share,share_url,photo,photo_url,video,video_url,media_desc,thumbnail_url,link,face_present,engagement_rate_label,total_engagement_label
https://www.facebook.com/helperase/posts/1467784879939849,2017-05-07T00:07:00+0000,,,,,,,"[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2phdFnO&h=AT2WXXaMoPmo05DMHF1mlSLS4PSFhlonPy5oZ2OdmAM0hxB_584-xXvt0KEU73HKWhr2_44hkWD0FcaefUdyeq4w1ZFbQweDoh0c8spF10sn8AytOVkUFbIue8QRHwVC&s=1', 'media_description': 'Bad odds for human trafficking during Derbyweek', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGchNmPlInTQxwp&w=339&h=339&url=http%3A%2F%2Fcontent.whas11.com%2Fphoto%2F2017%2F05%2F04%2FThinkstockPhotos-464318863_1493930632721_9378563_ver1.0.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFP6W9Fi7u6ejSH'}]",,"06 May, 2017 20:07",12,78.89546351,7,5,0,2017-05-07,6,0,0,0,0,0,0,0,1,0,1,0,20,3,0,0,1,0,0,0,1,http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2phdFnO&h=AT2WXXaMoPmo05DMHF1mlSLS4PSFhlonPy5oZ2OdmAM0hxB_584-xXvt0KEU73HKWhr2_44hkWD0FcaefUdyeq4w1ZFbQweDoh0c8spF10sn8AytOVkUFbIue8QRHwVC&s=1,0,,0,,Bad odds for human trafficking during Derbyweek,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGchNmPlInTQxwp&w=339&h=339&url=http%3A%2F%2Fcontent.whas11.com%2Fphoto%2F2017%2F05%2F04%2FThinkstockPhotos-464318863_1493930632721_9378563_ver1.0.jpg&cfs=1&_nc_cb=1&_nc_hash=AQFP6W9Fi7u6ejSH,0,0,1,1
https://www.facebook.com/1003344626383879/posts/1994976647220667/,2018-08-22T14:04:05+0000,"""Administration for Children's Services Commissioner David Hansell said that nearly 3,000 children and young adult trafficking survivors, under ACS supervision, are being offered the free service to erase the ink forced on them as a sign of ownership.""","['administr', 'children', 'servic', 'commission', 'david', 'hansel', 'said', 'nearli', 'children', 'young', 'adult', 'traffick', 'survivor', 'ac', 'supervis', 'offer', 'free', 'servic', 'eras', 'ink', 'forc', 'sign', 'ownership']",,,['David Hansell'],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2N8rFML&h=AT3h00yCKKEJwsijJ7rP-CcEFMAry-mUpafOno3VsMQ-_PnzmSIbav1CCTPw23UIVZ_pvq-4pocoN4fQ6s9Heo_7s-HmiMA2eZGHGTT3HDRWoPCewotM0LFnKE9R96S-&s=1', 'media_description': 'Tattoo removal program offers free service to young sex-trafficking survivors', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFsdqWygTe3xMGL&w=720&h=720&url=http%3A%2F%2Fa57.foxnews.com%2Fimages.foxnews.com%2Fcontent%2Ffox-news%2Flifestyle%2F2018%2F08%2F21%2Ftattoo-removal-program-offers-free-service-to-young-sex-trafficking-survivors%2F_jcr_content%2Fpar%2Ffeatured_image%2Fmedia-0.img.jpg%2F0%2F0%2F1534861552232.jpg%3Fve%3D1&cfs=1&_nc_cb=1&_nc_hash=AQHt97keG6hCAPDs'}]",,"22 Aug, 2018 10:04",65,242.80911469999998,39,26,0,2018-08-22,2,0,0,1,0,0,0,0,2,0,0,1,10,1,1,0,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2N8rFML&h=AT3h00yCKKEJwsijJ7rP-CcEFMAry-mUpafOno3VsMQ-_PnzmSIbav1CCTPw23UIVZ_pvq-4pocoN4fQ6s9Heo_7s-HmiMA2eZGHGTT3HDRWoPCewotM0LFnKE9R96S-&s=1,0,,0,,Tattoo removal program offers free service to young sex-trafficking survivors,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFsdqWygTe3xMGL&w=720&h=720&url=http%3A%2F%2Fa57.foxnews.com%2Fimages.foxnews.com%2Fcontent%2Ffox-news%2Flifestyle%2F2018%2F08%2F21%2Ftattoo-removal-program-offers-free-service-to-young-sex-trafficking-survivors%2F_jcr_content%2Fpar%2Ffeatured_image%2Fmedia-0.img.jpg%2F0%2F0%2F1534861552232.jpg%3Fve%3D1&cfs=1&_nc_cb=1&_nc_hash=AQHt97keG6hCAPDs,0,0,2,2
https://www.facebook.com/1003344626383879/posts/1861625707222429/,2018-05-25T20:04:02+0000,"Human trafficking suspected.
""Killeen and Harker Heights police teamed up with fellow local and federal law enforcement on a seven-month investigation that culminated in the arrests of 13 people.""","['human', 'traffick', 'suspect', 'killeen', 'harker', 'height', 'polic', 'team', 'fellow', 'local', 'feder', 'law', 'enforc', 'seven-month', 'investig', 'culmin', 'arrest', 'peopl']",,,"['Killeen', 'Harker Heights']",,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2J1LUNi&h=AT3S-MslbAhkiZ1SNdX3KnUpsM-lHv1uPDP82-bGJkhf8VKECfI-4y872Wqt7rPZXisBZh35EAovZd79MPvLwRUcBJLob7G4U2QdgVB648VFwSiSQSsJT_cXd-j59Kw9&s=1', 'media_description': 'Killeen, Heights PD aid in 7-month massage parlor investigation', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGVT9PW6kg4p9NU&w=630&h=630&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Fkdhnews.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2F3%2Fd7%2F3d7bf05c-5934-11e8-bce0-27e4835c0957%2F5afc73f9b9119.image.jpg%3Fresize%3D948%252C630&cfs=1&sx=0&sy=0&sw=630&sh=630&_nc_cb=1&_nc_hash=AQGy-J0w4gi3Lt3a'}]",,"25 May, 2018 16:04",7,30.303030300000003,2,4,1,2018-05-25,4,0,0,0,0,1,0,0,1,0,1,0,16,2,0,1,0,0,0,2,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2J1LUNi&h=AT3S-MslbAhkiZ1SNdX3KnUpsM-lHv1uPDP82-bGJkhf8VKECfI-4y872Wqt7rPZXisBZh35EAovZd79MPvLwRUcBJLob7G4U2QdgVB648VFwSiSQSsJT_cXd-j59Kw9&s=1,0,,0,,"Killeen, Heights PD aid in 7-month massage parlor investigation",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGVT9PW6kg4p9NU&w=630&h=630&url=https%3A%2F%2Fbloximages.newyork1.vip.townnews.com%2Fkdhnews.com%2Fcontent%2Ftncms%2Fassets%2Fv3%2Feditorial%2F3%2Fd7%2F3d7bf05c-5934-11e8-bce0-27e4835c0957%2F5afc73f9b9119.image.jpg%3Fresize%3D948%252C630&cfs=1&sx=0&sy=0&sw=630&sh=630&_nc_cb=1&_nc_hash=AQGy-J0w4gi3Lt3a,0,0,1,1
https://www.facebook.com/helperase/posts/1579866055398397,2017-08-17T21:11:05+0000,"Today is National Nonprofit Day. We could not do all that we do with out the help of our amazing team, volunteers, and our community of supporters. Thank you!","['today', 'nation', 'nonprofit', 'day', 'could', 'help', 'amaz', 'team', 'volunt', 'commun', 'support', 'thank']",,,,,"[{'media_type': 'photo', 'media_url': 'https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/20841989_1579865675398435_6091685367887943105_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=L4_QLSVg6dAAX-wYO3t&_nc_ht=scontent-lax3-1.xx&tp=7&oh=1ab3d0625b234a43d54974acf58d4ecc&oe=606F9A3C', 'media_description': None, 'thumbnail_url': None}]",,"17 Aug, 2017 17:11",4,21.05263158,3,1,0,2017-08-17,3,0,0,0,1,0,0,0,2,0,0,1,17,2,0,1,0,0,0,0,0,,1,https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/20841989_1579865675398435_6091685367887943105_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=L4_QLSVg6dAAX-wYO3t&_nc_ht=scontent-lax3-1.xx&tp=7&oh=1ab3d0625b234a43d54974acf58d4ecc&oe=606F9A3C,0,,,,0,0,0,0
https://www.facebook.com/helperase/videos/1557760367608966/,2017-07-26T00:13:39+0000,Why your voice is critical for World Day Against Trafficking in Persons on July 30. #GiveFreedom #HELPErase,"['voic', 'critic', 'world', 'day', 'traffick', 'person', 'juli']",,,,"['GiveFreedom', 'helpERASE']","[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/1557760367608966/', 'media_description': 'Your Voice is Criticle', 'thumbnail_url': 'https://scontent-lax3-2.xx.fbcdn.net/v/t15.5256-10/p720x720/20425156_1557773487607654_3274099817948643328_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=yrEjQli3iMEAX-xvGHT&_nc_ht=scontent-lax3-2.xx&tp=6&oh=b32ec50e67919fae85667c812acbb8e0&oe=6072764C'}]",,"25 Jul, 2017 20:13",44,235.924933,22,22,0,2017-07-26,2,0,0,1,0,0,0,0,2,0,0,1,20,3,0,0,1,0,0,0,0,,0,,1,https://www.facebook.com/helperase/videos/1557760367608966/,Your Voice is Criticle,https://scontent-lax3-2.xx.fbcdn.net/v/t15.5256-10/p720x720/20425156_1557773487607654_3274099817948643328_n.jpg?_nc_cat=111&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=yrEjQli3iMEAX-xvGHT&_nc_ht=scontent-lax3-2.xx&tp=6&oh=b32ec50e67919fae85667c812acbb8e0&oe=6072764C,0,1,2,2
https://www.facebook.com/1003344626383879/posts/1868040569914276/,2018-06-01T04:05:02+0000,,,,,,,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.usnews.com%2Fnews%2Fhealthiest-communities%2Farticles%2F2018-05-30%2Fhealth-care-providers-fight-human-trafficking-on-the-front-lines%3Fsrc%3Dusn_fb&h=AT1ezYO304firzoTukds2daqFSlMD1qKSQSDvV23epjlH09lG0StMjYc9S38BCQVcKqVdhznMGEejRWrEnMJp_3s9zh4XPR9of5WZwUGsoKSSvZ5R1v1vtM0Kno-Pkz_&s=1', 'media_description': ""Doctors Need to Get Better at Diagnosing Human Trafficking. Here's Why."", 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFUxqUZRGXtpqyK&w=647&h=647&url=https%3A%2F%2Fwww.usnews.com%2Fdims4%2FUSNEWS%2F0f629c2%2F2147483647%2Fcrop%2F1500x1001%252B0%252B0%2Fresize%2F970x647%2Fquality%2F85%2F%3Furl%3Dhttp%253A%252F%252Fmedia.beam.usnews.com%252F4b%252Ff6%252F2e31b5484a94befddd98b98791aa%252Fresizes%252F1500%252F180524hctrafficking-editorial.trafficking.jpg&cfs=1&_nc_cb=1&_nc_hash=AQHAyLnEqDq6pszV'}]",,"01 Jun, 2018 0:05",10,43.08487721,6,3,1,2018-06-01,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.usnews.com%2Fnews%2Fhealthiest-communities%2Farticles%2F2018-05-30%2Fhealth-care-providers-fight-human-trafficking-on-the-front-lines%3Fsrc%3Dusn_fb&h=AT1ezYO304firzoTukds2daqFSlMD1qKSQSDvV23epjlH09lG0StMjYc9S38BCQVcKqVdhznMGEejRWrEnMJp_3s9zh4XPR9of5WZwUGsoKSSvZ5R1v1vtM0Kno-Pkz_&s=1,0,,0,,Doctors Need to Get Better at Diagnosing Human Trafficking. Here's Why.,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQFUxqUZRGXtpqyK&w=647&h=647&url=https%3A%2F%2Fwww.usnews.com%2Fdims4%2FUSNEWS%2F0f629c2%2F2147483647%2Fcrop%2F1500x1001%252B0%252B0%2Fresize%2F970x647%2Fquality%2F85%2F%3Furl%3Dhttp%253A%252F%252Fmedia.beam.usnews.com%252F4b%252Ff6%252F2e31b5484a94befddd98b98791aa%252Fresizes%252F1500%252F180524hctrafficking-editorial.trafficking.jpg&cfs=1&_nc_cb=1&_nc_hash=AQHAyLnEqDq6pszV,0,0,1,1
https://www.facebook.com/helperase/posts/1763760157008985,2018-02-19T15:14:07+0000,"Taylor Bashuk with Traffick Jam says teens definitely need to be aware that not everyone online is who they say they are.  ""There's people who just pull pictures from the internet and that's who they say they are,"" Bashuk said. ""And they'll message you and it seems really innocent, but they're just earning your trust.""","['taylor', 'bashuk', 'traffick', 'jam', 'say', 'teen', 'definit', 'need', 'awar', 'everyon', 'onlin', 'say', 'peopl', 'pull', 'pictur', 'internet', 'say', 'bashuk', 'said', 'messag', 'seem', 'realli', 'innoc', 'earn', 'trust']",,,"['Taylor Bashuk', 'Traffick Jam', 'Bashuk']",,"[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2EvoTge&h=AT2HxWVcRPCwq0OITLROKUAvEODL2Dw2Cl98zrfYnbqwU7oTx0vcXhxekUvvobM7sg47Ticz53d3Gp6rjr49FmeQ8G78FP3ZxxAV_0eSP0W0G9xJXW7t9n2bXGaUqgD9&s=1', 'media_description': 'Illuminating child sex trafficking on the dark web', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE78Wia0jID7JjG&w=555&h=555&url=http%3A%2F%2Fstatic-28.sinclairstoryline.com%2Fresources%2Fmedia%2F5d811ea3-15e9-4591-a6ea-76f809f761b4-large16x9_SWEEPSWEBPIC.jpg%3F1518456372383&cfs=1&_nc_cb=1&_nc_hash=AQEiNgdWFixzVoy-'}]",,"19 Feb, 2018 10:14",22,101.38248850000001,7,14,1,2018-02-19,0,1,0,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,3,1,http://l.facebook.com/l.php?u=http%3A%2F%2Fj.mp%2F2EvoTge&h=AT2HxWVcRPCwq0OITLROKUAvEODL2Dw2Cl98zrfYnbqwU7oTx0vcXhxekUvvobM7sg47Ticz53d3Gp6rjr49FmeQ8G78FP3ZxxAV_0eSP0W0G9xJXW7t9n2bXGaUqgD9&s=1,0,,0,,Illuminating child sex trafficking on the dark web,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQE78Wia0jID7JjG&w=555&h=555&url=http%3A%2F%2Fstatic-28.sinclairstoryline.com%2Fresources%2Fmedia%2F5d811ea3-15e9-4591-a6ea-76f809f761b4-large16x9_SWEEPSWEBPIC.jpg%3F1518456372383&cfs=1&_nc_cb=1&_nc_hash=AQEiNgdWFixzVoy-,0,0,1,1
https://www.facebook.com/helperase/posts/1499066593478344,2017-06-05T11:14:06+0000,#HelpErase #humantrafficking #CreatingChange,,,,,"['helpERASE', 'humantrafficking', 'creatingchange']","[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2sysiUY&h=AT0s0zQSusC0bP7fzWof_D2djeR2RVSJxP0eVnOydqj9ob2jfjpg7_cA4OiH-TlsvYx7eb7s_IvDJJ6t3OgcrFvvgd4pvyEs5s4oypMF60TIVupyfCxo_CT7TmiC1Axh&s=1', 'media_description': 'County’s sex trafficking awareness campaign focuses on child victims', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGqHK4cibrMPawA&w=659&h=659&url=http%3A%2F%2Fwww.ocregister.com%2Fwp-content%2Fuploads%2F2017%2F05%2F0601_nws_ocr-l-campaign-02-1.jpg%3Fw%3D1024%26h%3D659&cfs=1&sx=148&sy=0&sw=659&sh=659&_nc_cb=1&_nc_hash=AQG_UBLji5TYdnf_'}]",,"05 Jun, 2017 7:14",7,44.92939666,5,2,0,2017-06-05,0,1,0,0,0,0,0,0,2,0,0,1,7,1,1,0,0,0,0,0,1,http://l.facebook.com/l.php?u=http%3A%2F%2Fbuff.ly%2F2sysiUY&h=AT0s0zQSusC0bP7fzWof_D2djeR2RVSJxP0eVnOydqj9ob2jfjpg7_cA4OiH-TlsvYx7eb7s_IvDJJ6t3OgcrFvvgd4pvyEs5s4oypMF60TIVupyfCxo_CT7TmiC1Axh&s=1,0,,0,,County’s sex trafficking awareness campaign focuses on child victims,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGqHK4cibrMPawA&w=659&h=659&url=http%3A%2F%2Fwww.ocregister.com%2Fwp-content%2Fuploads%2F2017%2F05%2F0601_nws_ocr-l-campaign-02-1.jpg%3Fw%3D1024%26h%3D659&cfs=1&sx=148&sy=0&sw=659&sh=659&_nc_cb=1&_nc_hash=AQG_UBLji5TYdnf_,0,1,1,1
https://www.facebook.com/1003344626383879/posts/1933945163323816/,2018-07-17T13:00:58+0000,Fayetteville Police Department’s Human Trafficking Unit and Sheriff Ennis W. Wright: Cumberland County NC's Human Trafficking Unit along with other law enforcement agencies and non- profits in their region are dedicated to and helping victims of human trafficking. Great job on disrupting illicit massage businesses in NC!,"['fayettevil', 'polic', 'depart', 'human', 'traffick', 'unit', 'sheriff', 'enni', 'w', 'wright', 'cumberland', 'counti', 'nc', 'human', 'traffick', 'unit', 'along', 'law', 'enforc', 'agenc', 'non-', 'profit', 'region', 'dedic', 'help', 'victim', 'human', 'traffick', 'great', 'job', 'disrupt', 'illicit', 'massag', 'busi', 'nc']",,,['Wright'],"['Fayetteville Police Department', 'Sheriff Ennis W. Wright:  Cumberland County NC']","[{'media_type': 'share', 'media_url': 'http://l.facebook.com/l.php?u=http%3A%2F%2Ffayettevillenc.gov%2FHome%2Fs%2FYL6L19RQ&h=AT2VYTIhIqA7pDcVNT366Uil2Z-zYNiy88CDvSl5qa0jnziHMu5X5kWL_1lXKQE34OyDexQDMhjGbAQe2oXixJ7tb9ocjvwWdexvjezsXXFdReznop-TIMLp1vXOboGS&s=1', 'media_description': 'Suspect Arrested for Human Trafficking', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGqT-4GyTfAubk3&w=480&h=480&url=http%3A%2F%2Ffayettevillenc.gov%2FHome%2FShowImage%3Fid%3D9623%26t%3D636672960000000000&cfs=1&_nc_cb=1&_nc_hash=AQE-yDyBHsE3lf_H'}]",,"17 Jul, 2018 9:00",27,107.3131955,17,9,1,2018-07-17,1,0,1,0,0,0,0,0,2,0,0,1,9,1,1,0,0,0,0,1,1,http://l.facebook.com/l.php?u=http%3A%2F%2Ffayettevillenc.gov%2FHome%2Fs%2FYL6L19RQ&h=AT2VYTIhIqA7pDcVNT366Uil2Z-zYNiy88CDvSl5qa0jnziHMu5X5kWL_1lXKQE34OyDexQDMhjGbAQe2oXixJ7tb9ocjvwWdexvjezsXXFdReznop-TIMLp1vXOboGS&s=1,0,,0,,Suspect Arrested for Human Trafficking,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQGqT-4GyTfAubk3&w=480&h=480&url=http%3A%2F%2Ffayettevillenc.gov%2FHome%2FShowImage%3Fid%3D9623%26t%3D636672960000000000&cfs=1&_nc_cb=1&_nc_hash=AQE-yDyBHsE3lf_H,0,1,1,1
https://www.facebook.com/helperase/videos/1342287102489628/,2017-01-11T01:03:39+0000,#Backpage ~ Click Bait News ~ National Human Trafficking Awareness Day,"['click', 'bait', 'news', 'nation', 'human', 'traffick', 'awar', 'day']",,,,['backpage'],"[{'media_type': 'video_inline', 'media_url': 'https://www.facebook.com/helperase/videos/1342287102489628/', 'media_description': 'Backpage and Click Bait News', 'thumbnail_url': 'https://scontent-lax3-1.xx.fbcdn.net/v/t15.5256-10/p720x720/15971144_1342302849154720_595759702516695040_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=6UnNGGxxxfYAX8lRSbo&_nc_ht=scontent-lax3-1.xx&tp=6&oh=44e49fc6c5d40e45967b17c54794f450&oe=6071C71D'}]",,"10 Jan, 2017 20:03",16,132.5600663,10,5,1,2017-01-11,2,0,0,1,0,0,0,1,0,1,0,0,20,3,0,0,1,0,0,0,0,,0,,1,https://www.facebook.com/helperase/videos/1342287102489628/,Backpage and Click Bait News,https://scontent-lax3-1.xx.fbcdn.net/v/t15.5256-10/p720x720/15971144_1342302849154720_595759702516695040_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=ad6a45&_nc_ohc=6UnNGGxxxfYAX8lRSbo&_nc_ht=scontent-lax3-1.xx&tp=6&oh=44e49fc6c5d40e45967b17c54794f450&oe=6071C71D,0,1,2,1
https://www.facebook.com/1003344626383879/posts/2225008510884145/,2019-02-04T21:10:01+0000,"""Miami-Dade State Attorney Katherine Fernandez Rundle said in a statement published by the NBC Miami website. “Restoring these lost girls to their families while getting their predatory bosses off the streets is what the Human Trafficking Task Force is really all about,”","['miami-dad', 'state', 'attorney', 'katherin', 'fernandez', 'rundl', 'said', 'statement', 'publish', 'nbc', 'miami', 'websit', 'restor', 'lost', 'girl', 'famili', 'get', 'predatori', 'boss', 'street', 'human', 'traffick', 'task', 'forc', 'realli']",,,['Katherine Fernandez Rundle'],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RBqkiX&h=AT08XLuVaK18BE5O_LY72wzY1WUTUwmik8TrEiL581MV6dmpJdAnb5S7cLZbnyM5mET4iYOd7Xo5OLEyxIW11lo3sFq4V17Y2ZWrl24LwoyY8MxmTOndMV0jJixCNg_C&s=1', 'media_description': 'Two arrested, two teen girls rescued in Miami Beach human trafficking case - theGrio', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHwTDowzlJbj_kz&w=720&h=720&url=https%3A%2F%2Fthegrio.com%2Fwp-content%2Fuploads%2F2019%2F02%2FstAdobeStock_182004393.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGjc6nuxdeVYNr_'}]",,"04 Feb, 2019 16:10",104,336.7875648,57,47,0,2019-02-04,0,1,0,0,0,0,0,0,0,1,0,0,16,2,0,1,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2RBqkiX&h=AT08XLuVaK18BE5O_LY72wzY1WUTUwmik8TrEiL581MV6dmpJdAnb5S7cLZbnyM5mET4iYOd7Xo5OLEyxIW11lo3sFq4V17Y2ZWrl24LwoyY8MxmTOndMV0jJixCNg_C&s=1,0,,0,,"Two arrested, two teen girls rescued in Miami Beach human trafficking case - theGrio",https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHwTDowzlJbj_kz&w=720&h=720&url=https%3A%2F%2Fthegrio.com%2Fwp-content%2Fuploads%2F2019%2F02%2FstAdobeStock_182004393.jpg&cfs=1&_nc_cb=1&_nc_hash=AQGjc6nuxdeVYNr_,0,0,2,2
https://www.facebook.com/helperase/posts/1853002158084784,2018-05-16T20:04:00+0000,"The month-long public awareness campaign featured social media posts, the development of a new website aimed at educating the public on human trafficking, and a press conference on Jan. 11 in Pontiac.","['month-long', 'public', 'awar', 'campaign', 'featur', 'social', 'media', 'post', 'develop', 'new', 'websit', 'aim', 'educ', 'public', 'human', 'traffick', 'press', 'confer', 'jan', 'pontiac']",,,['Jan     '],,"[{'media_type': 'share', 'media_url': 'https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2rIBffB&h=AT1_sSKY6FC2TJeCdxF3QMYpOPFh7_fR_NdZypBCK-xg-2SjONiyTS5AFXZCAE0S4_ztBsWY9d3hhvBwYnBuLuNHHROqakAl3OXobVDRIj_9xvy67t6LtQ2H6lVbxt7b&s=1', 'media_description': 'Oakland County nationally recognized for human trafficking efforts', 'thumbnail_url': 'https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHxCFbOux_3x6D7&w=720&h=720&url=http%3A%2F%2Fwww.theoaklandpress.com%2Fapps%2Fpbcsi.dll%2Fstoryimage%2FOP%2F20180514%2FNEWS%2F180519910%2FAR%2F0%2FAR-180519910.jpg%3FMaxh%3D1500%26Maxw%3D1500&cfs=1&sx=213&sy=0&sw=1000&sh=1000&_nc_cb=1&_nc_hash=AQGoYeC8dtK_bDId'}]",,"16 May, 2018 16:04",2,8.756567426,2,0,0,2018-05-16,2,0,0,1,0,0,0,0,1,0,1,0,16,2,0,1,0,0,0,1,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2rIBffB&h=AT1_sSKY6FC2TJeCdxF3QMYpOPFh7_fR_NdZypBCK-xg-2SjONiyTS5AFXZCAE0S4_ztBsWY9d3hhvBwYnBuLuNHHROqakAl3OXobVDRIj_9xvy67t6LtQ2H6lVbxt7b&s=1,0,,0,,Oakland County nationally recognized for human trafficking efforts,https://external-lax3-1.xx.fbcdn.net/safe_image.php?d=AQHxCFbOux_3x6D7&w=720&h=720&url=http%3A%2F%2Fwww.theoaklandpress.com%2Fapps%2Fpbcsi.dll%2Fstoryimage%2FOP%2F20180514%2FNEWS%2F180519910%2FAR%2F0%2FAR-180519910.jpg%3FMaxh%3D1500%26Maxw%3D1500&cfs=1&sx=213&sy=0&sw=1000&sh=1000&_nc_cb=1&_nc_hash=AQGoYeC8dtK_bDId,0,0,0,0
https://www.facebook.com/helperase/posts/1607653485952987:0,2017-09-18T20:04:04+0000,"Recent natural disasters around the world have left an alarming number of children and young adults homeless. These children are at extreme risk of being trafficked. 

Contact your local anti-human trafficking non-profit to see how you can help. Or you can click the Donate link in our profile to donate towards providing victim services. 
#Protect #Homeless #Children","['recent', 'natur', 'disast', 'around', 'world', 'left', 'alarm', 'number', 'children', 'young', 'adult', 'homeless', 'children', 'extrem', 'risk', 'traffick', 'contact', 'local', 'anti-human', 'traffick', 'non-profit', 'see', 'help', 'click', 'donat', 'link', 'profil', 'donat', 'toward', 'provid', 'victim', 'servic']",,,,"['protect', 'homeless', 'children']","[{'media_type': 'photo', 'media_url': 'https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/21558861_1607653485952987_1640714145765149799_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=da1649&_nc_ohc=1pc9zSPY0LQAX97dcXE&_nc_ht=scontent-lax3-1.xx&tp=7&oh=712ee1f3910a9ba171b85cb91954f880&oe=607062C6', 'media_description': None, 'thumbnail_url': None}]",,"18 Sep, 2017 16:04",6,31.23373243,4,2,0,2017-09-18,0,1,0,0,0,0,0,0,3,0,0,0,16,2,0,1,0,0,0,0,0,,1,https://scontent-lax3-1.xx.fbcdn.net/v/t1.0-9/s720x720/21558861_1607653485952987_1640714145765149799_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=da1649&_nc_ohc=1pc9zSPY0LQAX97dcXE&_nc_ht=scontent-lax3-1.xx&tp=7&oh=712ee1f3910a9ba171b85cb91954f880&oe=607062C6,0,,,,0,0,1,0
